internal_player_id,official_fantasy_player_id,name,country,official_fantasy_position,official_price,qualifier_matches_available,qualifier_minutes,qualifier_starts,qualifier_goals,qualifier_assists,qualifier_clean_sheets,qualifier_cards,recent_nt_minutes,recent_nt_starts,recent_nt_role,last_nt_start_date,set_piece_role,penalty_role,corner_role,free_kick_role,usage_source,usage_source_url,usage_source_checked,usage_confidence,data_quality_flags,notes
france-aurelien-tchouameni,515,Aurélien Tchouaméni,France,MID,6.5,2,158,2,0,1,1,1,158,2,locked_starter,2025-09-09T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
france-rayan-cherki,516,Rayan Cherki,France,MID,8,2,96,1,0,0,1,0,96,1,rotation_starter,2025-11-13T19:45:00Z,club_set_piece_context_available,,club_corner_indirect_fk_order_3,club_direct_fk_order_2,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,position_conflict|estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties. Official fantasy position differs from existing model position and is preserved as active future fantasy position."
france-michael-olise,517,Michael Olise,France,MID,9.5,5,427,5,2,0,3,0,427,5,locked_starter,2025-11-13T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,position_conflict|estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
germany-lennart-karl,518,Lennart Karl,Germany,MID,4.8,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
germany-angelo-stiller,519,Angelo Stiller,Germany,MID,5.8,1,60,1,0,0,0,0,60,1,likely_starter,2025-09-04T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-antonio-rudiger,520,Antonio Rüdiger,Germany,DEF,5.5,2,172,2,0,0,0,2,172,2,likely_starter,2025-09-07T18:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-david-raum,521,David Raum,Germany,DEF,4.9,6,469,5,1,2,4,0,469,5,locked_starter,2025-11-17T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-malick-thiaw,522,Malick Thiaw,Germany,DEF,4.7,2,37,0,0,0,2,1,37,0,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-jonathan-tah,523,Jonathan Tah,Germany,DEF,5.3,6,447,5,0,0,4,1,447,5,locked_starter,2025-11-17T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-nathaniel-brown,525,Nathaniel Brown,Germany,DEF,4.7,2,27,0,0,0,2,0,27,0,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-nico-schlotterbeck,526,Nico Schlotterbeck,Germany,DEF,5.3,3,199,3,0,0,3,0,199,3,locked_starter,2025-11-17T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-waldemar-anton,527,Waldemar Anton,Germany,DEF,3.9,4,229,2,0,0,3,0,229,2,rotation_starter,2025-11-14T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-kai-havertz,528,Kai Havertz,Germany,FWD,7.8,,,,,,,,300,,likely_starter,,,,,,targetedNationalTeamUsageImport,https://es.uefa.com/uefanationsleague/teams/players/250087938--kai-havertz/|https://ru.uefa.com/uefanationsleague/teams/players/250087938--kai-havertz/statistics/,2026-06-02,medium,targeted_usage_import|targeted_usage_values|targeted_usage_role_evidence|targeted_source_manual_source_backed,Targeted national-team usage import added source-backed recent or qualifier starts/minutes. Official UEFA Nations League player page lists Kai Havertz with 4 matches and 300 minutes. Starts are not exposed by the checked page.
germany-leroy-sane,529,Leroy Sané,Germany,MID,7.4,2,169,2,2,2,2,0,169,2,locked_starter,2025-11-17T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-deniz-undav,531,Deniz Undav,Germany,FWD,6.6,,,,,,,,175,,rotation_starter,,,,,,targetedNationalTeamUsageImport,https://fr.uefa.com/uefanationsleague/teams/players/250194673--deniz-undav/,2026-06-02,medium,targeted_usage_import|targeted_usage_values|targeted_usage_role_evidence|targeted_source_manual_source_backed,"Targeted national-team usage import added source-backed recent or qualifier starts/minutes. Official UEFA Nations League player page lists Deniz Undav with 3 matches, 175 minutes, 3 goals, and 1 assist. Starts are not exposed by the checked page."
germany-nick-woltemade,532,Nick Woltemade,Germany,FWD,7.2,6,481,6,4,1,4,0,481,6,locked_starter,2025-11-17T19:45:00Z,club_set_piece_context_available,club_penalty_order_3,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties."
germany-alexander-nubel,533,Alexander Nübel,Germany,GK,4.7,,,,,,,0,,,squad_depth,,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence|goalkeeper_without_role_confidence,No qualifier or national-team usage row found in inspected sources.
germany-oliver-baumann,534,Oliver Baumann,Germany,GK,4.3,6,540,6,0,0,4,0,540,6,locked_starter,2025-11-17T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-pascal-gross,538,Pascal Groß,Germany,MID,5.6,1,66,,0,0,,0,66,,rotation_starter,,club_set_piece_context_available,,club_corner_indirect_fk_order_1,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties."
germany-leon-goretzka,540,Leon Goretzka,Germany,MID,6.1,6,438,5,0,1,4,1,438,5,locked_starter,2025-11-17T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-joshua-kimmich,542,Joshua Kimmich,Germany,DEF,5.5,5,424,5,2,1,3,0,424,5,locked_starter,2025-11-17T19:45:00Z,,,,,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
germany-florian-wirtz,543,Florian Wirtz,Germany,MID,7.5,6,526,6,1,2,4,0,526,6,locked_starter,2025-11-17T19:45:00Z,club_set_piece_context_available,,club_corner_indirect_fk_order_4,club_direct_fk_order_5,uefaEuropeanQualifiersStats,data/playerNationalTeamPerformance.json,2026-05-31,high,estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties."
ghana-benjamin-asare,565,Benjamin Asare,Ghana,GK,3.8,6,540,6,0,0,5,0,540,6,squad_depth,2025-10-12T19:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,low,low_role_confidence|estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-woodensky-pierre,569,Woodensky Pierre,Haiti,MID,4.2,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
haiti-leverton-pierre,570,Leverton Pierre,Haiti,MID,4.2,9,596,6,0,0,5,1,596,6,rotation_starter,2025-11-19T01:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-jean-ricner-bellegarde,571,Jean-Ricner Bellegarde,Haiti,MID,4.7,6,526,6,0,1,4,1,526,6,locked_starter,2025-11-19T01:00:00Z,club_set_piece_context_available,,,club_direct_fk_order_4,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,"Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties."
haiti-carl-fred-sainte,572,Carl Sainté,Haiti,MID,4.7,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
haiti-danley-jean-jacques,573,Danley Jean Jacques,Haiti,MID,4.7,9,757,8,2,3,4,2,757,8,locked_starter,2025-11-14T02:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-jean-kevin-duverne,574,Jean-Kévin Duverne,Haiti,DEF,3.8,7,630,7,1,0,3,0,630,7,locked_starter,2025-10-14T00:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-carlens-arcus,575,Carlens Arcus,Haiti,DEF,3.8,9,752,9,0,1,5,3,752,9,locked_starter,2025-11-19T01:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-hannes-delcroix,576,Hannes Delcroix,Haiti,DEF,3.7,3,225,2,0,0,2,1,225,2,likely_starter,2025-11-19T01:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-ricardo-ade,577,Ricardo Adé,Haiti,DEF,3.5,10,900,10,0,0,5,0,900,10,locked_starter,2025-11-19T01:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-martin-experience,578,Martin Expérience,Haiti,DEF,3.5,4,215,2,0,0,3,0,215,2,rotation_starter,2025-10-14T00:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-wilguens-paugain,580,Wilguens Paugain,Haiti,DEF,3.5,1,45,0,0,0,0,0,45,0,rotation_starter,,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-duke-lacroix,581,Duke Lacroix,Haiti,DEF,3.5,8,720,8,1,2,4,0,720,8,likely_starter,2025-11-19T01:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-wilson-isidor,582,Wilson Isidor,Haiti,FWD,5,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
haiti-duckens-nazon,583,Duckens Nazon,Haiti,FWD,6,10,595,5,7,2,5,1,595,5,rotation_starter,2025-10-14T00:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-frantzdy-pierrot,584,Frantzdy Pierrot,Haiti,FWD,4.7,10,754,10,2,1,5,0,754,10,likely_starter,2025-11-19T01:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
haiti-derrick-etienne-jr,585,Derrick Etienne,Haiti,FWD,4.4,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
haiti-louicius-deedson,586,Louicius Deedson,Haiti,FWD,4.2,10,424,5,4,0,5,0,424,5,rotation_starter,2025-11-19T01:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
